short_id,openalex_id,publication_year,publication_date,title,doi,source,type,cited_by_count,pdf_status,pdf_url,fulltext_screen_status,fulltext_exclusion_reason,low_baseline_arousal_class,repeated_use_class,habituation_class,eligibility_tier,extracted_evidence_status,batch_id,notes,last_updated_utc
W4311379008,https://openalex.org/W4311379008,2022,2022-12-14,The effectiveness of heat preparation and alleviation strategies for cognitive performance: A systematic review,https://doi.org/10.1080/23328940.2022.2157645,Temperature,review,7,downloaded,https://www.tandfonline.com/doi/epdf/10.1080/23328940.2022.2157645?needAccess=true&role=button,exclude,outcome_not_tonic_arousal_or_vigilance,AX_review_or_mixed_population,,,,not_applicable,B002,triage:B002; conf=0.65; method=pypdf; doi=no; title_match=0.89 | manual_qa=B002_final,2026-02-14T13:23:53+00:00
W4311622325,https://openalex.org/W4311622325,2022,2022-12-05,Evening light reduces fatigue and errors during night shifts: A randomised controlled trial,https://doi.org/10.31234/osf.io/273cm,,preprint,0,downloaded,https://psyarxiv.com/273cm/download,include,,A2_structural_proxy_low_arousal,D2_repeated_weekplus,H3_unclear_or_mixed,T2_context,qa_passed,B002,triage:B002; conf=0.75; method=pypdf; doi=no; title_match=1.00 | manual_qa=B002_final; extract:E004; update:repeated_use_class (blank)->D2 (two 10-day intervention blocks).; qa:E004_pass; evidence_rows=4,2026-02-14T20:16:15.000340Z
W3109100069,https://openalex.org/W3109100069,2021,2021-02-26,Effect of Mindfulness Training on Fatigue and Recovery in Elite Volleyball Athletes: A Randomized Controlled Follow-Up Study,https://doi.org/10.52082/jssm.2021.1,Journal of Sports Science and Medicine,article,61,downloaded,https://www.jssm.org/hfpdf.php?volume=20&issue=1&page=1,exclude,wrong_domain,A1_explicit_low_arousal,D0_acute_only,H3_unclear_or_mixed,,not_applicable,B002,triage:B002; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B002_final,2026-02-14T13:23:53+00:00
W3119211257,https://openalex.org/W3119211257,2021,2021-01-07,The Sleep of Shift Workers in a Remote Mining Operation: Methodology for a Randomized Control Trial to Determine Evidence-Based Interventions,https://doi.org/10.3389/fnins.2020.579668,Frontiers in Neuroscience,article,8,downloaded,https://www.frontiersin.org/articles/10.3389/fnins.2020.579668/pdf,exclude,not_primary_study_or_high_value_review,A2_structural_proxy_low_arousal,,H0_not_tested,,not_applicable,B002,triage:B002; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B002_final,2026-02-14T13:23:53+00:00
W3126875939,https://openalex.org/W3126875939,2021,2021-02-11,Effects of Ashwagandha (Withania somnifera) on Physical Performance: Systematic Review and Bayesian Meta-Analysis,https://doi.org/10.3390/jfmk6010020,Journal of Functional Morphology and Kinesiology,review,72,downloaded,https://www.mdpi.com/2411-5142/6/1/20/pdf?version=1615262647,exclude,wrong_domain,AX_review_or_mixed_population,,,,not_applicable,B002,triage:B002; conf=0.75; method=pypdf; doi=no; title_match=1.00 | manual_qa=B002_final,2026-02-14T13:23:53+00:00
W3128206382,https://openalex.org/W3128206382,2021,2021-02-06,Review: Identification and Management of Circadian Rhythm Sleep Disorders as a Transdiagnostic Feature in Child and Adolescent Psychiatry,https://doi.org/10.1016/j.jaac.2020.12.035,Journal of the American Academy of Child & Adolescent Psychiatry,review,52,downloaded,http://www.jaacap.org/article/S0890856721000599/pdf,exclude,population_not_adult,AX_review_or_mixed_population,,,,not_applicable,B002,triage:B002; conf=0.65; method=pypdf; doi=no; title_match=1.00 | manual_qa=B002_final,2026-02-14T13:23:53+00:00
W3128474455,https://openalex.org/W3128474455,2021,2021-02-05,Daily Morning Blue Light Therapy for Post-mTBI Sleep Disruption: Effects on Brain Structure and Function,https://doi.org/10.3389/fneur.2021.625431,Frontiers in Neurology,article,26,downloaded,https://www.frontiersin.org/articles/10.3389/fneur.2021.625431/pdf,include,,A4_general_adults_unscreened,D0_acute_only,H0_not_tested,T2_context,todo,B002,triage:B002; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B002_final,2026-02-14T13:23:53+00:00
W3132047372,https://openalex.org/W3132047372,2021,2021-02-15,Timely use of in-car dim blue light and blue blockers in the morning does not improve circadian adaptation of fast rotating shift workers,https://doi.org/10.1080/07420528.2021.1872592,Chronobiology International,article,10,downloaded,https://ndownloader.figshare.com/files/26480773,include,,A2_structural_proxy_low_arousal,D1_repeated_short,H0_not_tested,T2_context,qa_passed,B002,triage:B002; conf=0.75; method=ocr_first_page; doi=no; title_match=0.77 | manual_qa=B002_final; extract:E006 update:repeated_use_class (blank)->D1 (4 consecutive night shifts per condition; per OpenAlex abstract). update:pdf_mismatch replaced non-article PDF with Figshare supplement PDF (file 26480773); publisher full text is paywalled (T&F Get Access). | extract:E006; qa:E006_pass; evidence_rows=3; updated=2026-02-14,2026-02-14T21:56:05.465640Z
W3132948642,https://openalex.org/W3132948642,2021,2021-02-22,Daytime Exposure to Short Wavelength-Enriched Light Improves Cognitive Performance in Sleep-Restricted College-Aged Adults,https://doi.org/10.3389/fneur.2021.624217,Frontiers in Neurology,article,30,downloaded,https://www.frontiersin.org/articles/10.3389/fneur.2021.624217/pdf,include,,A3_experimentally_induced_low_arousal,D0_acute_only,H0_not_tested,T2_context,todo,B003,triage:B003; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B003_final,2026-02-14T13:32:53+00:00
W3133397554,https://openalex.org/W3133397554,2021,2021-01-01,"The effect of post-lunch napping on mood, reaction time, and antioxidant defense during repeated sprint exercice.",https://doi.org/10.5114/biolsport.2021.103569,Biology of Sport,article,43,downloaded,https://www.termedia.pl/Journal/-78/pdf-43280-10?filename=16_01835_Article.pdf,include,,A4_general_adults_unscreened,D0_acute_only,H0_not_tested,T2_context,todo,B003,triage:B003; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B003_final,2026-02-14T13:32:53+00:00
W3133437654,https://openalex.org/W3133437654,2021,2021-02-16,Dual-Task Exercise to Improve Cognition and Functional Capacity of Healthy Older Adults,https://doi.org/10.3389/fnagi.2021.589299,Frontiers in Aging Neuroscience,article,77,downloaded,https://www.frontiersin.org/articles/10.3389/fnagi.2021.589299/pdf,exclude,outcome_not_tonic_arousal_or_vigilance,A1_explicit_low_arousal,,H3_unclear_or_mixed,,not_applicable,B003,triage:B003; conf=0.85; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B003_final,2026-02-14T13:32:53+00:00
W3135760945,https://openalex.org/W3135760945,2021,2021-03-03,"Enhanced cardiac vagal tone in mental fatigue: Analysis of heart rate variability in Time-on-Task, recovery, and reactivity",https://doi.org/10.1371/journal.pone.0238670,PLoS ONE,article,69,downloaded,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0238670&type=printable,exclude,no_intervention_evaluated,A1_explicit_low_arousal,,H3_unclear_or_mixed,,not_applicable,B003,triage:B003; conf=0.75; method=pypdf; doi=no; title_match=1.00 | manual_qa=B003_final,2026-02-14T13:32:53+00:00
W3135839480,https://openalex.org/W3135839480,2021,2021-02-28,Stress and Learning in Pupils: Neuroscience Evidence and its Relevance for Teachers,https://doi.org/10.1111/mbe.12282,Mind Brain and Education,review,45,downloaded,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/mbe.12282,exclude,population_not_adult,AX_review_or_mixed_population,,,,not_applicable,B003,triage:B003; conf=0.65; method=pypdf; doi=no; title_match=1.00 | manual_qa=B003_final,2026-02-14T13:32:53+00:00
W3139858685,https://openalex.org/W3139858685,2021,2021-04-08,Sleep Deprivation Deteriorates Heart Rate Variability and Photoplethysmography,https://doi.org/10.3389/fnins.2021.642548,Frontiers in Neuroscience,article,56,downloaded,https://www.frontiersin.org/articles/10.3389/fnins.2021.642548/pdf,include,,A3_experimentally_induced_low_arousal,D1_repeated_short,H0_not_tested,T2_context,todo,B003,triage:B003; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B003_final,2026-02-14T13:32:53+00:00
W3147655247,https://openalex.org/W3147655247,2021,2021-04-05,The Beneficial Effects of Cognitive Walking Program on Improving Cognitive Function and Physical Fitness in Older Adults,https://doi.org/10.3390/healthcare9040419,Healthcare,article,11,downloaded,https://www.mdpi.com/2227-9032/9/4/419/pdf?version=1617940400,exclude,outcome_not_tonic_arousal_or_vigilance,A1_explicit_low_arousal,,H0_not_tested,,not_applicable,B003,triage:B003; conf=0.85; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B003_final,2026-02-14T13:32:53+00:00
W3151649762,https://openalex.org/W3151649762,2021,2021-03-25,Intrinsically Photosensitive Retinal Ganglion Cells of the Human Retina,https://doi.org/10.3389/fneur.2021.636330,Frontiers in Neurology,review,130,downloaded,https://www.frontiersin.org/articles/10.3389/fneur.2021.636330/pdf,exclude,wrong_domain,AX_review_or_mixed_population,,,,not_applicable,B003,triage:B003; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B003_final,2026-02-14T13:32:53+00:00
W3152692373,https://openalex.org/W3152692373,2021,2021-04-10,"Genetic Determinants of Neurobehavioral Responses to Caffeine Administration during Sleep Deprivation: A Randomized, Cross Over Study (NCT03859882)",https://doi.org/10.3390/genes12040555,Genes,article,19,downloaded,https://www.mdpi.com/2073-4425/12/4/555/pdf?version=1618061904,include,,A3_experimentally_induced_low_arousal,D0_acute_only,H0_not_tested,T2_context,todo,B003,triage:B003; conf=0.75; method=pypdf; doi=no; title_match=0.79 | manual_qa=B003_final,2026-02-14T13:32:53+00:00
W3159090793,https://openalex.org/W3159090793,2021,2021-05-02,The Effects of the Combination of High-Intensity Interval Training with 3D-Multiple Object Tracking Task on Perceptual-Cognitive Performance: A Randomized Controlled Intervention Trial,https://doi.org/10.3390/ijerph18094862,International Journal of Environmental Research and Public Health,article,25,downloaded,https://www.mdpi.com/1660-4601/18/9/4862/pdf,exclude,outcome_not_tonic_arousal_or_vigilance,A1_explicit_low_arousal,,H0_not_tested,,not_applicable,B003,triage:B003; conf=0.65; method=pypdf; doi=no; title_match=0.83 | manual_qa=B003_final,2026-02-14T13:32:53+00:00
W3167915831,https://openalex.org/W3167915831,2021,2021-06-10,International Expert Opinions and Recommendations on the Use of Melatonin in the Treatment of Insomnia and Circadian Sleep Disturbances in Adult Neuropsychiatric Disorders,https://doi.org/10.3389/fpsyt.2021.688890,Frontiers in Psychiatry,review,80,downloaded,https://www.frontiersin.org/articles/10.3389/fpsyt.2021.688890/pdf,exclude,intervention_not_natural,AX_review_or_mixed_population,,,,not_applicable,B003,triage:B003; conf=0.85; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B003_final,2026-02-14T13:32:53+00:00
W3168651464,https://openalex.org/W3168651464,2021,2021-06-07,Does Bright Light Counteract the Post-lunch Dip in Subjective States and Cognitive Performance Among Undergraduate Students?,https://doi.org/10.3389/fpubh.2021.652849,Frontiers in Public Health,article,21,downloaded,https://www.frontiersin.org/articles/10.3389/fpubh.2021.652849/pdf,include,,A4_general_adults_unscreened,D0_acute_only,H0_not_tested,T2_context,todo,B003,triage:B003; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B003_final,2026-02-14T13:32:53+00:00
W3173551490,https://openalex.org/W3173551490,2021,2021-06-18,"COVID-19: Sleep, Circadian Rhythms and Immunity – Repurposing Drugs and Chronotherapeutics for SARS-CoV-2",https://doi.org/10.3389/fnins.2021.674204,Frontiers in Neuroscience,review,21,downloaded,https://www.frontiersin.org/journals/neuroscience/articles/10.3389/fnins.2021.674204/pdf,exclude,wrong_domain,AX_review_or_mixed_population,,,,not_applicable,B003,triage:B003; conf=0.85; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B003_final,2026-02-14T13:32:53+00:00
W3180479501,https://openalex.org/W3180479501,2021,2021-07-05,Home-based light therapy for fatigue following acquired brain injury: a pilot randomized controlled trial,https://doi.org/10.1186/s12883-021-02292-8,BMC Neurology,article,22,downloaded,https://bmcneurol.biomedcentral.com/counter/pdf/10.1186/s12883-021-02292-8,include,,A1_explicit_low_arousal,D3_repeated_monthplus,H0_not_tested,T1_core,qa_passed,B003,triage:B003; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B003_final; extract:E001; qa:E001_pass; evidence_rows=6,2026-02-14T18:22:02+00:00
W3183650696,https://openalex.org/W3183650696,2021,2021-07-23,The impact of physical activity on cognitive functions,https://doi.org/10.13075/mp.5893.01103,Medycyna Pracy,review,11,downloaded,http://medpr.imp.lodz.pl/pdf-136230-69090?filename=The impact of physical.pdf,exclude,outcome_not_tonic_arousal_or_vigilance,AX_review_or_mixed_population,,,,not_applicable,B003,triage:B003; conf=0.85; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B003_final,2026-02-14T13:32:53+00:00
W3185312430,https://openalex.org/W3185312430,2021,2021-07-17,"In‐person vs home schooling during the COVID‐19 pandemic: Differences in sleep, circadian timing, and mood in early adolescence",https://doi.org/10.1111/jpi.12757,Journal of Pineal Research,article,32,downloaded,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jpi.12757,exclude,population_not_adult,A1_explicit_low_arousal,D2_repeated_weekplus,H0_not_tested,,not_applicable,B003,triage:B003; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B003_final,2026-02-14T13:32:53+00:00
W3185951295,https://openalex.org/W3185951295,2021,2021-07-15,Heart Rate Variability During Physical Exercise Is Associated With Improved Cognitive Performance in Alzheimer's Dementia Patients—A Longitudinal Feasibility Study,https://doi.org/10.3389/fspor.2021.684089,Frontiers in Sports and Active Living,article,16,downloaded,https://www.frontiersin.org/articles/10.3389/fspor.2021.684089/pdf,exclude,population_not_low_arousal_proxy,A1_explicit_low_arousal,D0_acute_only,H3_unclear_or_mixed,,not_applicable,B003,triage:B003; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B003_final,2026-02-14T13:32:53+00:00
W3187443152,https://openalex.org/W3187443152,2021,2021-08-12,"Acute cognitive performance and mood effects of coffee berry and apple extracts: A randomised, double blind, placebo controlled crossover study in healthy humans",https://doi.org/10.1080/1028415x.2021.1963068,Nutritional Neuroscience,article,17,downloaded,https://doi.org/10.1080/1028415x.2021.1963068,include,,A4_general_adults_unscreened,D0_acute_only,H0_not_tested,T2_context,todo,B003,triage:B003; conf=0.65; method=pypdf; doi=no; title_match=0.94 | manual_qa=B003_final,2026-02-14T13:32:53+00:00
W3188634585,https://openalex.org/W3188634585,2021,2021-08-10,Assessment of Alertness and Cognitive Performance of Closed Circuit Rebreather Divers With the Critical Flicker Fusion Frequency Test in Arctic Diving Conditions,https://doi.org/10.3389/fphys.2021.722915,Frontiers in Physiology,article,14,downloaded,https://www.frontiersin.org/articles/10.3389/fphys.2021.722915/pdf,exclude,wrong_domain,A1_explicit_low_arousal,,H3_unclear_or_mixed,,not_applicable,B003,triage:B003; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B003_final,2026-02-14T13:32:53+00:00
W3191066780,https://openalex.org/W3191066780,2021,2021-08-10,"Chronotype and self-reported sleep, alertness, and mental health in U.S. sailors",https://doi.org/10.1186/s40779-021-00335-2,Military Medical Research,letter,19,downloaded,https://mmrjournal.biomedcentral.com/track/pdf/10.1186/s40779-021-00335-2,exclude,no_intervention_evaluated,A1_explicit_low_arousal,,H3_unclear_or_mixed,,not_applicable,B003,triage:B003; conf=0.85; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B003_final,2026-02-14T13:32:53+00:00
W3198169736,https://openalex.org/W3198169736,2021,2021-09-06,"Fatigue in Aviation: Safety Risks, Preventive Strategies and Pharmacological Interventions",https://doi.org/10.3389/fphys.2021.712628,Frontiers in Physiology,review,87,downloaded,https://www.frontiersin.org/articles/10.3389/fphys.2021.712628/pdf,include,,AX_review_or_mixed_population,,,T2_context,todo,B003,triage:B003; conf=0.95; method=pypdf; doi=yes; title_match=1.00 | manual_qa=B003_final,2026-02-14T13:32:53+00:00
